Fs=250
t,x
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7
39.652,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170079.0951,-152995.0756
39.656,-10547.60939,-7420.712104,-162801.9929,-178103.9078,19059.84659,117099.0011,18482.27751,32531.44414
39.66,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170141.1882,-153026.1669
39.664,-10542.49085,-7463.58275,-161953.409,-177958.8897,18986.84579,117040.4395,18689.58994,32345.45527
39.668,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170081.375,-153003.1446
39.672,-10663.07851,-7523.597184,-162317.8318,-177925.9655,18955.82157,117013.7739,18404.6052,32813.5008
39.676,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170140.1153,-153024.647
39.68,-10509.83495,-7440.739267,-161623.0278,-177964.7011,19031.7728,117091.9156,18695.60256,32515.68616
39.684,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170089.511,-153012.6665
39.688,-10646.3594,-7539.936309,-161866.863,-177842.6159,18947.68553,117008.1189,18423.89475,33113.79649
39.692,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170144.4963,-153030.5926
39.696,-10420.38327,-7376.58976,-161352.4599,-177985.8459,19050.95059,117069.2956,18707.69485,32746.37851
39.7,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170103.235,-153026.681
39.704,-10608.69671,-7545.568948,-161390.6144,-177730.209,18855.99868,116893.5662,18399.33019,33360.47034
39.708,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170151.5147,-153035.957
39.712,-10344.85672,-7363.066955,-161102.4333,-177965.9975,19060.20422,117051.5036,18671.90971,32892.11188
39.716,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170119.6635,-153040.5167
39.72,-10663.70436,-7615.440502,-160886.6496,-177580.6981,18799.06878,116827.1368,18381.96288,33528.64486
39.724,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170154.3087,-153037.7451
39.728,-10378.89843,-7402.517784,-160746.2359,-177841.543,19042.0993,117005.4143,18609.63775,33072.11048
39.732,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170130.7723,-153050.9997
39.736,-10728.97145,-7717.833843,-160188.5823,-177307.3363,18689.0982,116718.2614,18321.3226,33719.10408
39.74,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170149.1007,-153036.8511
39.744,-10432.83319,-7491.678893,-160233.7551,-177523.8577,18969.92552,116925.7974,18478.56712,33263.15084
39.748,-10814.08689,-7849.664432,-159589.6673,-177002.682,18588.35889,116613.0741,18255.25084,33747.17787
39.752,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170151.3583,-153038.1922
39.756,-10563.83676,-7677.935979,-159854.6025,-177288.1138,18818.60421,116768.6199,18305.3411,33292.7222
39.76,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170163.9423,-153069.507
39.764,-11023.7239,-8048.103219,-158958.2081,-176745.4582,18373.87155,116415.4177,18123.80023,33705.51422
39.768,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170154.2416,-153043.1095
39.772,-10743.94712,-7822.507062,-159347.8885,-177017.2554,18659.83977,116629.8156,18122.61559,33321.80182
39.776,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170181.019,-153080.3252
39.78,-11060.7831,-8127.317801,-158375.6099,-176583.8327,18282.81054,116379.029,18103.08017,33698.2052
39.784,-10954.58996,-7916.13852,-158934.2471,-176863.453,18573.49498,116618.2821,18005.11247,33563.22301
39.788,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170195.7488,-153089.8917
39.792,-11336.17894,-8327.924708,-157807.6744,-176390.7807,18125.61072,116266.5774,17855.66871,33852.11931
39.796,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170152.3641,-153055.2465
39.8,-11180.29787,-8250.654727,-158194.4267,-176368.9877,18365.24378,116370.6918,17670.86448,33966.0238
39.804,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170206.7906,-153097.9384
39.808,-11190.22205,-8284.987007,-157155.3164,-176158.4119,18289.87369,116362.9581,18004.59838,33937.05594
39.812,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170156.6109,-153061.4603
39.816,-11046.85796,-8088.693987,-157584.5593,-176065.3393,18543.85657,116490.8548,17911.41396,33974.65157
39.82,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170218.9723,-153101.4252
39.824,-10977.5899,-8137.711363,-156692.2777,-176109.8192,18529.79732,116665.9137,18264.2586,33424.30692
39.828,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170167.2504,-153069.7305
39.832,-10915.54146,-8127.563671,-157097.9172,-175970.0761,18623.22761,116881.161,17998.20578,33442.16596
39.836,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170225.7896,-153103.0346
39.84,-10777.94412,-8055.412239,-156362.8353,-176237.3359,18672.93789,117032.4823,18315.73466,32796.98286
39.844,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170178.6721,-153082.4039
39.848,-10877.29763,-8139.678316,-156634.1855,-175944.7516,18650.42968,117014.7126,18039.15418,33074.39036
39.852,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170231.3999,-153105.5156
39.856,-10691.10759,-7993.855535,-156030.3084,-176339.1034,18820.39235,117180.0261,18370.09411,32408.80011
39.86,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170189.5127,-153094.9432
39.864,-10877.78936,-8151.815313,-156128.2538,-175898.1929,18640.90784,117001.8827,18025.02787,32903.7795
39.868,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170235.6243,-153106.812
39.872,-10544.63661,-7921.368828,-155714.7912,-176424.3306,18887.22406,117200.3886,18361.55574,32208.752
39.876,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170205.5612,-153110.1424
39.88,-10191.59081,-7835.15815,-151836.6741,-176368.7419,18694.93201,116377.9561,18163.25106,32694.38835
39.884,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170243.7604,-153109.6283
39.888,-9953.388268,-7569.440612,-152105.3868,-177093.4078,18945.31625,116776.7783,18454.22607,32104.86109
39.892,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170219.2405,-153119.6196
39.896,-10672.55565,-8137.93488,-155158.2775,-175902.3504,18606.15088,116967.3716,18021.25043,32766.98682
39.9,-10280.75192,-7894.569086,-152199.7112,-176345.496,18658.63277,116794.3021,18122.43678,32746.80319
39.904,-10273.28643,-7788.934742,-155152.2425,-176546.4159,18993.55131,117223.4779,18324.34008,32102.15653
39.908,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170236.1161,-153134.6846
39.912,-10276.88507,-7981.875,-152682.8218,-176466.3519,18783.66843,116867.3476,18135.91488,32559.1156
39.916,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170247.8954,-153109.4942
39.92,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170270.8954,-153161.082
39.924,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170252.0082,-153143.3124
39.928,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170302.1878,-153196.1519
39.932,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170275.321,-153158.3551
39.936,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170249.9742,-153174.0908
39.94,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170321.1868,-153201.0023
39.944,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170296.0635,-153190.8322
39.948,-9624.415293,-7524.178329,-151729.5199,-177379.6889,19094.64825,116813.8599,18547.23168,31759.66075
39.952,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170255.0257,-153169.1063
39.956,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170283.0994,-153152.0966
39.96,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170246.5767,-153108.5554
39.964,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170318.9963,-153203.6174
39.968,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170238.5748,-153193.7156
39.972,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170260.256,-153166.4912
39.976,-9942.614727,-7881.761537,-150461.9077,-177578.15,18725.84447,116893.2309,18239.17994,32116.93104
39.98,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170254.0198,-153285.9836
39.984,-10834.78461,-8502.022445,-145682.5907,-175352.4527,17642.54482,114331.4975,19716.6973,34735.50495
39.988,-10422.68549,-8097.388816,-146195.4962,-176135.412,18046.61966,114758.0358,20173.14227,34041.68445
39.992,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170197.1346,-153260.2791
39.996,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170081.5985,-153209.5183
40,-9651.79618,-7619.39676,-139378.3482,-176511.8377,18408.13677,115410.3268,20246.09837,33843.80446
40.004,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170336.3637,-153344.3664
40.008,-9257.109077,-7273.637625,-139235.99,-177205.1441,18779.48866,115734.0247,20692.14978,33167.44067
40.012,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170305.9653,-153341.0359
40.016,-9191.260837,-7206.783558,-139559.5091,-177073.8276,18866.57105,115814.111,20649.23443,33445.69754
40.02,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170343.2927,-153347.5179
40.024,-9042.197054,-7088.498126,-139572.6743,-177746.481,19025.3802,115936.6656,20913.76733,32871.43652
40.028,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170315.1518,-153350.3343
40.032,-9533.242528,-7481.061814,-139435.2334,-177227.6747,18643.23242,115591.7112,20502.87521,33476.07356
40.036,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170347.0701,-153347.7415
40.04,-9699.561858,-7468.120154,-139300.8994,-177590.7117,18687.91356,115577.0484,20577.48533,33036.57121
40.044,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170322.7738,-153357.9562
40.048,-10010.02759,-7894.904363,-138789.648,-176825.1421,18191.61543,115080.1021,20075.26399,33711.6386
40.052,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170348.5677,-153348.3673
40.056,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170329.5911,-153366.0922
40.06,-9646.275299,-7566.73605,-138508.5301,-176965.3993,18524.61171,115007.2131,20351.82212,33472.81021
40.064,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170346.0867,-153348.9261
40.068,-9548.061734,-7517.986896,-138580.5921,-177267.8408,18604.40744,115030.6153,20366.19429,33021.59554
40.072,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170335.7825,-153372.1719
40.076,-9939.239614,-7874.608979,-137880.2672,-176744.9664,18217.81167,114913.2016,20123.74492,33426.00565
40.08,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170345.4385,-153348.4567
40.084,-9711.542393,-7699.818337,-138105.9752,-176978.5198,18477.44953,115285.157,20202.93715,32958.49657
40.088,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170343.5162,-153373.8707
40.092,-9981.193838,-7964.261826,-137391.7028,-176616.1533,18186.56393,115128.2478,20124.63899,33223.78942
40.096,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170343.7174,-153344.9922
40.1,-9743.103056,-7757.6423,-137748.5931,-176795.2355,18468.24061,115311.5768,20170.75064,32868.77666
40.104,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170354.8932,-153377.894
40.108,-10028.53483,-7983.909009,-136982.4424,-176562.0621,18203.19363,115149.8172,20146.65546,33058.67708
40.112,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170343.7844,-153343.8299
40.116,-9816.886165,-7812.202908,-137369.0829,-176623.06,18480.06469,115282.9442,20126.96357,32854.4939
40.12,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170362.247,-153375.1671
40.124,-9936.378591,-7921.033552,-136594.8408,-176557.2788,18345.0825,115216.0678,20225.31125,32902.17017
40.128,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170345.7514,-153344.8581
40.132,-9811.901726,-7747.092276,-137032.935,-176548.584,18551.3891,115340.8352,20164.4698,32828.25295
40.136,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170376.3509,-153378.6763
40.14,-10001.73509,-7865.444763,-136268.3712,-176607.5702,18360.75108,115269.3096,20279.78245,32760.95185
40.144,-9979.271588,-8429.960421,-131754.2799,-173908.2395,18119.44164,114706.2021,20007.04646,32230.50025
40.148,-9860.337956,-7899.821746,-136597.4783,-176382.7564,18403.91229,115237.2349,20050.98999,32873.58229
40.152,-9787.583028,-8255.348594,-132349.5292,-174169.5984,18364.57322,114821.783,20050.09592,32078.35192
40.156,-9759.084554,-7941.597157,-135861.1224,-176544.4266,18338.0417,115239.2689,20234.16254,32653.77523
40.16,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170355.8767,-153352.033
40.164,-10201.02324,-8556.873626,-132060.5212,-173740.3555,18014.20963,114583.6475,19792.35796,32745.14916
40.168,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170397.5404,-153377.067
40.172,-10101.46858,-8459.487076,-132463.769,-174205.093,18186.69804,114707.3868,19843.40934,32503.12448
40.176,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170417.2323,-153374.4965
40.18,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170492.7588,-153402.5256
40.184,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170465.3779,-153415.7802
40.188,-10036.55911,-8394.331741,-134625.5627,-176294.6682,18261.28581,115211.9997,20090.59728,32333.45238
40.192,-10558.82997,-8869.127496,-132312.0454,-173932.0664,17760.60674,114588.2967,19443.71545,33205.50569
40.196,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170493.9882,-153405.3643
40.2,-10402.83715,-8820.646563,-132948.1984,-174770.5251,17891.40915,114797.129,19548.61218,32777.96153
40.204,-10602.99702,-8763.090821,-133724.9662,-175537.6593,17994.87537,114858.194,19670.38449,32654.69166
40.208,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170381.0671,-153366.964
40.212,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170431.3586,-153371.412
40.216,-9005.026103,-7965.535875,-127822.6975,-174927.7472,18352.7268,115027.1732,20311.54428,32303.67986
40.22,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170434.2643,-153401.9892
40.224,-9101.742101,-8044.929271,-128278.3378,-174503.2429,18282.38586,114917.359,20035.0532,32670.40493
40.228,-8986.384748,-7979.773936,-127043.851,-174990.958,18386.50029,114800.0794,20264.04682,31941.87217
40.232,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170483.9075,-153404.3137
40.236,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170494.5469,-153435.7626
40.24,-9144.210415,-8066.230484,-126008.8981,-174702.3299,18271.20999,114775.8725,20091.69252,32014.44829
40.244,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170529.0133,-153469.6032
40.248,-8994.520783,-7995.733082,-127214.9983,-174983.6266,18382.63343,114802.8958,20301.97773,31930.91982
40.252,-9739.884405,-8126.110807,-130755.4475,-174960.2243,18520.36488,115050.799,20342.85907,31289.08948
40.256,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170522.2408,-153432.7899
40.26,-9228.588251,-8148.194331,-128176.3244,-174738.6962,18227.53468,114852.9637,20170.81769,32396.4843
40.264,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170470.8094,-153420.5634
40.268,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170519.268,-153463.367
40.272,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170490.5236,-153402.9726
40.276,-9286.926304,-8223.631468,-126415.6775,-174548.5275,18053.52635,114552.4445,20051.61584,32506.00785
40.28,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170575.7285,-153467.7927
40.284,-8968.34689,-7932.723514,-127636.9322,-174974.6188,18382.1417,115053.6153,20330.61031,32175.98434
40.288,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170549.0629,-153481.2037
40.292,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170538.9375,-153474.8335
40.296,-9283.506487,-8223.922041,-125405.6916,-174671.1716,18074.78286,114696.9038,20167.73315,32074.55213
40.3,-8285.389338,-7825.993934,-121673.6879,-174245.9073,18381.80642,114089.3163,20343.68609,33604.75255
40.304,-8209.728683,-8044.996327,-117866.9176,-172138.8083,18054.01809,113388.3209,20212.68251,34829.15876
40.308,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170620.9908,-153513.7255
40.312,-8091.532659,-7918.70897,-118268.2432,-171976.7582,18201.29373,113588.7267,20089.4797,34826.78948
40.316,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170649.4222,-153547.3202
40.32,-8136.482017,-7966.698166,-117579.4742,-171972.8913,18086.00343,113619.125,20245.74074,34760.4048
40.324,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170624.0306,-153522.0404
40.328,-8107.134176,-7915.892651,-117937.1244,-171696.2885,18152.11989,113641.0521,20050.72177,34906.94283
40.332,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170657.5135,-153549.5777
40.336,-8097.813499,-7929.72838,-117270.2378,-171768.507,18083.38828,113639.5545,20239.83988,34726.4972
40.34,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170624.0753,-153526.3319
40.344,-8140.840607,-7950.582558,-117550.7298,-171376.9268,18072.63709,113610.7208,19977.05042,34994.2264
40.348,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-170659.1899,-153545.5097
